"quarter","group","metric","segment","year","category","value"
4,"waterfowl","participation rate","county",2015,"Carroll",0.08219334
4,"waterfowl","participation rate","county",2015,"Cass",0.05890629
4,"waterfowl","participation rate","county",2015,"Cedar",0.08851547
4,"waterfowl","participation rate","county",2015,"Cerro Gordo",0.2310605
4,"waterfowl","participation rate","county",2015,"Cherokee",0.06917393
4,"waterfowl","participation rate","county",2015,"Chickasaw",0.085538
4,"waterfowl","participation rate","county",2015,"Clarke",0.06037722
4,"waterfowl","participation rate","county",2015,"Clay",0.2389128
4,"waterfowl","participation rate","county",2015,"Clayton",0.05893299
4,"waterfowl","participation rate","county",2015,"Clinton",0.1938633
4,"waterfowl","participation rate","county",2015,"Crawford",0.05390963
4,"waterfowl","participation rate","county",2015,"Dallas",0.1020784
4,"waterfowl","participation rate","county",2015,"Davis",0.03007717
4,"waterfowl","participation rate","county",2015,"Decatur",0.02915222
4,"waterfowl","participation rate","county",2015,"Delaware",0.0394594
4,"waterfowl","participation rate","county",2015,"Des Moines",0.2604457
4,"waterfowl","participation rate","county",2015,"Dickinson",0.293073
4,"waterfowl","participation rate","county",2015,"Dubuque",0.05745188
4,"waterfowl","participation rate","county",2015,"Emmet",0.3049789
4,"waterfowl","participation rate","county",2015,"Fayette",0.06413661
4,"waterfowl","participation rate","county",2015,"Floyd",0.1262383
4,"waterfowl","participation rate","county",2015,"Franklin",0.153253
4,"waterfowl","participation rate","county",2015,"Fremont",0.2051447
4,"waterfowl","participation rate","county",2015,"Greene",0.08155054
4,"waterfowl","participation rate","county",2015,"Grundy",0.1217925
4,"waterfowl","participation rate","county",2015,"Guthrie",0.06405266
4,"waterfowl","participation rate","county",2015,"Hamilton",0.1266678
4,"waterfowl","participation rate","county",2015,"Hancock",0.1911947
4,"waterfowl","participation rate","county",2015,"Hardin",0.1228797
4,"waterfowl","participation rate","county",2015,"Harrison",0.08570921
4,"waterfowl","participation rate","county",2015,"Henry",0.07194655
4,"waterfowl","participation rate","county",2015,"Howard",0.04096589
4,"waterfowl","participation rate","county",2015,"Humboldt",0.157087
4,"waterfowl","participation rate","county",2015,"Ida",0.1032605
4,"waterfowl","participation rate","county",2015,"Iowa",0.08514982
4,"waterfowl","participation rate","county",2015,"Jackson",0.1213147
4,"waterfowl","participation rate","county",2015,"Jasper",0.09523756
4,"waterfowl","participation rate","county",2015,"Jefferson",0.05079666
4,"waterfowl","participation rate","county",2015,"Johnson",0.1210606
4,"waterfowl","participation rate","county",2015,"Jones",0.07133562
4,"waterfowl","participation rate","county",2015,"Keokuk",0.04830389
4,"waterfowl","participation rate","county",2015,"Kossuth",0.2073687
4,"waterfowl","participation rate","county",2015,"Lee",0.1234675
4,"waterfowl","participation rate","county",2015,"Linn",0.09859859
4,"waterfowl","participation rate","county",2015,"Louisa",0.2662331
4,"waterfowl","participation rate","county",2015,"Lucas",0.07250505
4,"waterfowl","participation rate","county",2015,"Lyon",0.1247155
4,"waterfowl","participation rate","county",2015,"Madison",0.07269472
4,"waterfowl","participation rate","county",2015,"Mahaska",0.06717469
4,"waterfowl","participation rate","county",2015,"Marion",0.07954237
4,"waterfowl","participation rate","county",2015,"Marshall",0.1370959
4,"waterfowl","participation rate","county",2015,"Mills",0.1281585
4,"waterfowl","participation rate","county",2015,"Mitchell",0.09413963
4,"waterfowl","participation rate","county",2015,"Monona",0.08756857
4,"waterfowl","participation rate","county",2015,"Monroe",0.06170248
4,"waterfowl","participation rate","county",2015,"Montgomery",0.08021322
4,"waterfowl","participation rate","county",2015,"Muscatine",0.2225903
4,"waterfowl","participation rate","county",2015,"O'Brien",0.1591911
4,"waterfowl","participation rate","county",2015,"Osceola",0.1745845
4,"waterfowl","participation rate","county",2015,"Page",0.08826702
4,"waterfowl","participation rate","county",2015,"Palo Alto",0.2205248
4,"waterfowl","participation rate","county",2015,"Plymouth",0.09684351
4,"waterfowl","participation rate","county",2015,"Pocahontas",0.1179969
4,"waterfowl","participation rate","county",2015,"Polk",0.1171668
4,"waterfowl","participation rate","county",2015,"Pottawattamie",0.1583958
4,"waterfowl","participation rate","county",2015,"Poweshiek",0.06179151
4,"waterfowl","participation rate","county",2015,"Ringgold",0.06899675
4,"waterfowl","participation rate","county",2015,"Sac",0.1317249
4,"waterfowl","participation rate","county",2015,"Scott",0.1636022
4,"waterfowl","participation rate","county",2015,"Shelby",0.09701644
4,"waterfowl","participation rate","county",2015,"Sioux",0.1087861
4,"waterfowl","participation rate","county",2015,"Story",0.126559
4,"waterfowl","participation rate","county",2015,"Tama",0.07024163
4,"waterfowl","participation rate","county",2015,"Taylor",0.05217861
4,"waterfowl","participation rate","county",2015,"Union",0.07896687
4,"waterfowl","participation rate","county",2015,"Van Buren",0.04665638
4,"waterfowl","participation rate","county",2015,"Wapello",0.04288384
4,"waterfowl","participation rate","county",2015,"Warren",0.09906496
4,"waterfowl","participation rate","county",2015,"Washington",0.07374435
4,"waterfowl","participation rate","county",2015,"Wayne",0.0331483
4,"waterfowl","participation rate","county",2015,"Webster",0.1124147
4,"waterfowl","participation rate","county",2015,"Winnebago",0.231893
4,"waterfowl","participation rate","county",2015,"Winneshiek",0.03158993
4,"waterfowl","participation rate","county",2015,"Woodbury",0.1311399
4,"waterfowl","participation rate","county",2015,"Worth",0.1932563
4,"waterfowl","participation rate","county",2015,"Wright",0.1772338
4,"waterfowl","participation rate","county",2016,"Adair",0.02753588
4,"waterfowl","participation rate","county",2016,"Adams",0.06493511
4,"waterfowl","participation rate","county",2016,"Allamakee",0.06133893
4,"waterfowl","participation rate","county",2016,"Appanoose",0.05983131
4,"waterfowl","participation rate","county",2016,"Audubon",0.03536289
4,"waterfowl","participation rate","county",2016,"Benton",0.09540411
4,"waterfowl","participation rate","county",2016,"Black Hawk",0.1196283
4,"waterfowl","participation rate","county",2016,"Boone",0.1150902
4,"waterfowl","participation rate","county",2016,"Bremer",0.1396909
4,"waterfowl","participation rate","county",2016,"Buchanan",0.07767136
4,"waterfowl","participation rate","county",2016,"Buena Vista",0.1436874
4,"waterfowl","participation rate","county",2016,"Butler",0.1672186
4,"waterfowl","participation rate","county",2016,"Calhoun",0.09768016
4,"waterfowl","participation rate","county",2016,"Carroll",0.08839834
4,"waterfowl","participation rate","county",2016,"Cass",0.05719983
4,"waterfowl","participation rate","county",2016,"Cedar",0.07246029
4,"waterfowl","participation rate","county",2016,"Cerro Gordo",0.2232406
4,"waterfowl","participation rate","county",2016,"Cherokee",0.07217457
4,"waterfowl","participation rate","county",2016,"Chickasaw",0.08686971
4,"waterfowl","participation rate","county",2016,"Clarke",0.06321583
4,"waterfowl","participation rate","county",2016,"Clay",0.2252085
4,"waterfowl","participation rate","county",2016,"Clayton",0.05456372
4,"waterfowl","participation rate","county",2016,"Clinton",0.1955506
4,"waterfowl","participation rate","county",2016,"Crawford",0.0458773
4,"waterfowl","participation rate","county",2016,"Dallas",0.09938978
4,"waterfowl","participation rate","county",2016,"Davis",0.02739737
4,"waterfowl","participation rate","county",2016,"Decatur",0.03301705
4,"waterfowl","participation rate","county",2016,"Delaware",0.0445327
4,"waterfowl","participation rate","county",2016,"Des Moines",0.2710682
4,"waterfowl","participation rate","county",2016,"Dickinson",0.2758478
4,"waterfowl","participation rate","county",2016,"Dubuque",0.05979711
4,"waterfowl","participation rate","county",2016,"Emmet",0.2920994
4,"waterfowl","participation rate","county",2016,"Fayette",0.06100099
4,"waterfowl","participation rate","county",2016,"Floyd",0.1190275
4,"waterfowl","participation rate","county",2016,"Franklin",0.1703305
4,"waterfowl","participation rate","county",2016,"Fremont",0.1998003
4,"waterfowl","participation rate","county",2016,"Greene",0.07883613
4,"waterfowl","participation rate","county",2016,"Grundy",0.1245486
4,"waterfowl","participation rate","county",2016,"Guthrie",0.06156869
4,"waterfowl","participation rate","county",2016,"Hamilton",0.1289773
4,"waterfowl","participation rate","county",2016,"Hancock",0.2015823
4,"waterfowl","participation rate","county",2016,"Hardin",0.1176329
4,"waterfowl","participation rate","county",2016,"Harrison",0.07239142
4,"waterfowl","participation rate","county",2016,"Henry",0.07066729
4,"waterfowl","participation rate","county",2016,"Howard",0.04139339
4,"waterfowl","participation rate","county",2016,"Humboldt",0.1448446
4,"waterfowl","participation rate","county",2016,"Ida",0.09692974
4,"waterfowl","participation rate","county",2016,"Iowa",0.08636124
4,"waterfowl","participation rate","county",2016,"Jackson",0.1205145
4,"waterfowl","participation rate","county",2016,"Jasper",0.08593562
4,"waterfowl","participation rate","county",2016,"Jefferson",0.05233311
4,"waterfowl","participation rate","county",2016,"Johnson",0.1196553
4,"waterfowl","participation rate","county",2016,"Jones",0.06128844
4,"waterfowl","participation rate","county",2016,"Keokuk",0.04135994
4,"waterfowl","participation rate","county",2016,"Kossuth",0.2179384
4,"waterfowl","participation rate","county",2016,"Lee",0.1159752
4,"waterfowl","participation rate","county",2016,"Linn",0.09545109
4,"waterfowl","participation rate","county",2016,"Louisa",0.2820556
4,"waterfowl","participation rate","county",2016,"Lucas",0.06721821
4,"waterfowl","participation rate","county",2016,"Lyon",0.1237701
4,"waterfowl","participation rate","county",2016,"Madison",0.07328583
4,"waterfowl","participation rate","county",2016,"Mahaska",0.05813486
4,"waterfowl","participation rate","county",2016,"Marion",0.07608757
4,"waterfowl","participation rate","county",2016,"Marshall",0.1286441
4,"waterfowl","participation rate","county",2016,"Mills",0.1225191
4,"waterfowl","participation rate","county",2016,"Mitchell",0.08921093
4,"waterfowl","participation rate","county",2016,"Monona",0.08941681
4,"waterfowl","participation rate","county",2016,"Monroe",0.0624934
4,"waterfowl","participation rate","county",2016,"Montgomery",0.09417901
4,"waterfowl","participation rate","county",2016,"Muscatine",0.2255203
4,"waterfowl","participation rate","county",2016,"O'Brien",0.1542743
4,"waterfowl","participation rate","county",2016,"Osceola",0.1967731
4,"waterfowl","participation rate","county",2016,"Page",0.09247318
4,"waterfowl","participation rate","county",2016,"Palo Alto",0.2215101
4,"waterfowl","participation rate","county",2016,"Plymouth",0.1026543
4,"waterfowl","participation rate","county",2016,"Pocahontas",0.1216496
4,"waterfowl","participation rate","county",2016,"Polk",0.1144456
4,"waterfowl","participation rate","county",2016,"Pottawattamie",0.1511113
4,"waterfowl","participation rate","county",2016,"Poweshiek",0.05614137
4,"waterfowl","participation rate","county",2016,"Ringgold",0.05765734
4,"waterfowl","participation rate","county",2016,"Sac",0.1234721
4,"waterfowl","participation rate","county",2016,"Scott",0.1626095
4,"waterfowl","participation rate","county",2016,"Shelby",0.070505
4,"waterfowl","participation rate","county",2016,"Sioux",0.106013
4,"waterfowl","participation rate","county",2016,"Story",0.1303944
4,"waterfowl","participation rate","county",2016,"Tama",0.08034299
4,"waterfowl","participation rate","county",2016,"Taylor",0.04470039
4,"waterfowl","participation rate","county",2016,"Union",0.07276193
4,"waterfowl","participation rate","county",2016,"Van Buren",0.05302145
4,"waterfowl","participation rate","county",2016,"Wapello",0.04065704
4,"waterfowl","participation rate","county",2016,"Warren",0.1027771
4,"waterfowl","participation rate","county",2016,"Washington",0.06913633
4,"waterfowl","participation rate","county",2016,"Wayne",0.03047802
4,"waterfowl","participation rate","county",2016,"Webster",0.1154457
4,"waterfowl","participation rate","county",2016,"Winnebago",0.2278425
4,"waterfowl","participation rate","county",2016,"Winneshiek",0.03411786
4,"waterfowl","participation rate","county",2016,"Woodbury",0.1265039
4,"waterfowl","participation rate","county",2016,"Worth",0.2086522
4,"waterfowl","participation rate","county",2016,"Wright",0.1734907
4,"waterfowl","participation rate","All",2006,"All",0.1189132
4,"waterfowl","participation rate","All",2007,"All",0.1228812
4,"waterfowl","participation rate","All",2008,"All",0.1205717
4,"waterfowl","participation rate","All",2009,"All",0.1195516
4,"waterfowl","participation rate","All",2010,"All",0.1190408
4,"waterfowl","participation rate","All",2011,"All",0.1188437
4,"waterfowl","participation rate","All",2012,"All",0.1090795
4,"waterfowl","participation rate","All",2013,"All",0.1149489
4,"waterfowl","participation rate","All",2014,"All",0.1162512
4,"waterfowl","participation rate","All",2015,"All",0.1121552
4,"waterfowl","participation rate","All",2016,"All",0.1103034
4,"waterfowl","participants - recruited","All",2011,"All",4437
4,"waterfowl","participants - recruited","All",2012,"All",4267
4,"waterfowl","participants - recruited","All",2013,"All",5166
4,"waterfowl","participants - recruited","All",2014,"All",5564
4,"waterfowl","participants - recruited","All",2015,"All",5278
4,"waterfowl","participants - recruited","All",2016,"All",5130
