"","region","state","timeframe","group","metric","segment","year","category","value","aggregation","states_included"
"8254","Midwest","Midwest","full-year","fish","participants","age",2017,"35-44",253766,"sum","IA,MO,NE"
"8255","Midwest","Midwest","full-year","fish","participants","age",2017,"45-54",242569,"sum","IA,MO,NE"
"8256","Midwest","Midwest","full-year","fish","participants","age",2017,"55-64",248772,"sum","IA,MO,NE"
"8257","Midwest","Midwest","full-year","fish","participants","age",2018,"18-24",152707,"sum","IA,MO,NE"
"8258","Midwest","Midwest","full-year","fish","participants","age",2018,"25-34",237029,"sum","IA,MO,NE"
"8259","Midwest","Midwest","full-year","fish","participants","age",2018,"35-44",242519,"sum","IA,MO,NE"
"8260","Midwest","Midwest","full-year","fish","participants","age",2018,"45-54",224402,"sum","IA,MO,NE"
"8261","Midwest","Midwest","full-year","fish","participants","age",2018,"55-64",242094,"sum","IA,MO,NE"
"8262","Midwest","Midwest","full-year","fish","participants","all",2010,"all",1188482,"sum","IA,MO,NE"
"8263","Midwest","Midwest","full-year","fish","participants","all",2011,"all",1142400,"sum","IA,MO,NE"
"8264","Midwest","Midwest","full-year","fish","participants","all",2012,"all",1223654,"sum","IA,MO,NE"
"8265","Midwest","Midwest","full-year","fish","participants","all",2013,"all",1180687,"sum","IA,MO,NE"
"8266","Midwest","Midwest","full-year","fish","participants","all",2014,"all",1201170,"sum","IA,MO,NE"
"8267","Midwest","Midwest","full-year","fish","participants","all",2015,"all",1189916,"sum","IA,MO,NE"
"8268","Midwest","Midwest","full-year","fish","participants","all",2016,"all",1211893,"sum","IA,MO,NE"
"8269","Midwest","Midwest","full-year","fish","participants","all",2017,"all",1170083,"sum","IA,MO,NE"
"8270","Midwest","Midwest","full-year","fish","participants","all",2018,"all",1098750,"sum","IA,MO,NE"
"8271","Midwest","Midwest","full-year","fish","participants","gender",2010,"female",289091,"sum","IA,MO,NE"
"8272","Midwest","Midwest","full-year","fish","participants","gender",2010,"male",899391,"sum","IA,MO,NE"
"8273","Midwest","Midwest","full-year","fish","participants","gender",2011,"female",277519,"sum","IA,MO,NE"
"8274","Midwest","Midwest","full-year","fish","participants","gender",2011,"male",864881,"sum","IA,MO,NE"
"8275","Midwest","Midwest","full-year","fish","participants","gender",2012,"female",310127,"sum","IA,MO,NE"
"8276","Midwest","Midwest","full-year","fish","participants","gender",2012,"male",913527,"sum","IA,MO,NE"
"8277","Midwest","Midwest","full-year","fish","participants","gender",2013,"female",296481,"sum","IA,MO,NE"
"8278","Midwest","Midwest","full-year","fish","participants","gender",2013,"male",884206,"sum","IA,MO,NE"
"8279","Midwest","Midwest","full-year","fish","participants","gender",2014,"female",310402,"sum","IA,MO,NE"
"8280","Midwest","Midwest","full-year","fish","participants","gender",2014,"male",890768,"sum","IA,MO,NE"
"8281","Midwest","Midwest","full-year","fish","participants","gender",2015,"female",307161,"sum","IA,MO,NE"
"8282","Midwest","Midwest","full-year","fish","participants","gender",2015,"male",882755,"sum","IA,MO,NE"
"8283","Midwest","Midwest","full-year","fish","participants","gender",2016,"female",311801,"sum","IA,MO,NE"
"8284","Midwest","Midwest","full-year","fish","participants","gender",2016,"male",900092,"sum","IA,MO,NE"
"8285","Midwest","Midwest","full-year","fish","participants","gender",2017,"female",300321,"sum","IA,MO,NE"
"8286","Midwest","Midwest","full-year","fish","participants","gender",2017,"male",869762,"sum","IA,MO,NE"
"8287","Midwest","Midwest","full-year","fish","participants","gender",2018,"female",277994,"sum","IA,MO,NE"
"8288","Midwest","Midwest","full-year","fish","participants","gender",2018,"male",820756,"sum","IA,MO,NE"
"8289","Midwest","Midwest","full-year","fish","participants","residency",2010,"nonresident",157916,"sum","IA,MO,NE"
"8290","Midwest","Midwest","full-year","fish","participants","residency",2010,"resident",1030566,"sum","IA,MO,NE"
"8291","Midwest","Midwest","full-year","fish","participants","residency",2011,"nonresident",145251,"sum","IA,MO,NE"
"8292","Midwest","Midwest","full-year","fish","participants","residency",2011,"resident",997149,"sum","IA,MO,NE"
"8293","Midwest","Midwest","full-year","fish","participants","residency",2012,"nonresident",152201,"sum","IA,MO,NE"
"8294","Midwest","Midwest","full-year","fish","participants","residency",2012,"resident",1071453,"sum","IA,MO,NE"
"8295","Midwest","Midwest","full-year","fish","participants","residency",2013,"nonresident",152681,"sum","IA,MO,NE"
"8296","Midwest","Midwest","full-year","fish","participants","residency",2013,"resident",1028006,"sum","IA,MO,NE"
"8297","Midwest","Midwest","full-year","fish","participants","residency",2014,"nonresident",157518,"sum","IA,MO,NE"
"8298","Midwest","Midwest","full-year","fish","participants","residency",2014,"resident",1043652,"sum","IA,MO,NE"
"8299","Midwest","Midwest","full-year","fish","participants","residency",2015,"nonresident",156759,"sum","IA,MO,NE"
"8300","Midwest","Midwest","full-year","fish","participants","residency",2015,"resident",1033157,"sum","IA,MO,NE"
"8301","Midwest","Midwest","full-year","fish","participants","residency",2016,"nonresident",159252,"sum","IA,MO,NE"
"8302","Midwest","Midwest","full-year","fish","participants","residency",2016,"resident",1052641,"sum","IA,MO,NE"
"8303","Midwest","Midwest","full-year","fish","participants","residency",2017,"nonresident",154828,"sum","IA,MO,NE"
"8304","Midwest","Midwest","full-year","fish","participants","residency",2017,"resident",1015255,"sum","IA,MO,NE"
"8305","Midwest","Midwest","full-year","fish","participants","residency",2018,"nonresident",148656,"sum","IA,MO,NE"
"8306","Midwest","Midwest","full-year","fish","participants","residency",2018,"resident",950094,"sum","IA,MO,NE"
"8307","US","US","full-year","all_sports","participants","age",2010,"18-24",639461.850567659,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8308","US","US","full-year","all_sports","participants","age",2010,"25-34",1032858.79207275,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8309","US","US","full-year","all_sports","participants","age",2010,"35-44",1148591.09422016,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8310","US","US","full-year","all_sports","participants","age",2010,"45-54",1296667.75934774,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8311","US","US","full-year","all_sports","participants","age",2010,"55-64",1013238.5037917,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8312","US","US","full-year","all_sports","participants","age",2011,"18-24",650667.467025906,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8313","US","US","full-year","all_sports","participants","age",2011,"25-34",1046880.45271434,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8314","US","US","full-year","all_sports","participants","age",2011,"35-44",1133113.3408788,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8315","US","US","full-year","all_sports","participants","age",2011,"45-54",1286293.33545063,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8316","US","US","full-year","all_sports","participants","age",2011,"55-64",1035265.40393032,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8317","US","US","full-year","all_sports","participants","age",2012,"18-24",686173.10699465,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8318","US","US","full-year","all_sports","participants","age",2012,"25-34",1082365.14738341,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8319","US","US","full-year","all_sports","participants","age",2012,"35-44",1149847.62414467,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8320","US","US","full-year","all_sports","participants","age",2012,"45-54",1295170.33421301,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8321","US","US","full-year","all_sports","participants","age",2012,"55-64",1069631.78726426,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8322","US","US","full-year","all_sports","participants","age",2013,"18-24",709066.515848223,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8323","US","US","full-year","all_sports","participants","age",2013,"25-34",1106909.87541399,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8324","US","US","full-year","all_sports","participants","age",2013,"35-44",1150059.3744245,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8325","US","US","full-year","all_sports","participants","age",2013,"45-54",1292566.61995339,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8326","US","US","full-year","all_sports","participants","age",2013,"55-64",1095923.6143599,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8327","US","US","full-year","all_sports","participants","age",2014,"18-24",730252.447167135,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8328","US","US","full-year","all_sports","participants","age",2014,"25-34",1146234.32612021,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8329","US","US","full-year","all_sports","participants","age",2014,"35-44",1166210.26727023,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8330","US","US","full-year","all_sports","participants","age",2014,"45-54",1301712.92071593,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8331","US","US","full-year","all_sports","participants","age",2014,"55-64",1134570.03872649,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8332","US","US","full-year","all_sports","participants","age",2015,"18-24",721147.834458978,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8333","US","US","full-year","all_sports","participants","age",2015,"25-34",1158122.8498615,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8334","US","US","full-year","all_sports","participants","age",2015,"35-44",1161490.67466774,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8335","US","US","full-year","all_sports","participants","age",2015,"45-54",1308698.72458518,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8336","US","US","full-year","all_sports","participants","age",2015,"55-64",1192768.9164266,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8337","US","US","full-year","all_sports","participants","age",2016,"18-24",706666.284262993,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8338","US","US","full-year","all_sports","participants","age",2016,"25-34",1154008.82156312,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8339","US","US","full-year","all_sports","participants","age",2016,"35-44",1148948.79104341,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8340","US","US","full-year","all_sports","participants","age",2016,"45-54",1283101.26691349,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8341","US","US","full-year","all_sports","participants","age",2016,"55-64",1208312.83621699,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8342","US","US","full-year","all_sports","participants","age",2017,"18-24",677786.979909478,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8343","US","US","full-year","all_sports","participants","age",2017,"25-34",1115382.83710382,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8344","US","US","full-year","all_sports","participants","age",2017,"35-44",1133193.54427844,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8345","US","US","full-year","all_sports","participants","age",2017,"45-54",1243281.1911132,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8346","US","US","full-year","all_sports","participants","age",2017,"55-64",1203286.44759506,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8347","US","US","full-year","all_sports","participants","age",2018,"18-24",639315.09463795,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8348","US","US","full-year","all_sports","participants","age",2018,"25-34",1071590.62829461,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8349","US","US","full-year","all_sports","participants","age",2018,"35-44",1109763.95971183,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8350","US","US","full-year","all_sports","participants","age",2018,"45-54",1187621.32562624,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8351","US","US","full-year","all_sports","participants","age",2018,"55-64",1195175.99172937,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8352","US","US","full-year","all_sports","participants","all",2010,"all",5130818,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8353","US","US","full-year","all_sports","participants","all",2011,"all",5152223,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8354","US","US","full-year","all_sports","participants","all",2012,"all",5283188,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8355","US","US","full-year","all_sports","participants","all",2013,"all",5354528,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8356","US","US","full-year","all_sports","participants","all",2014,"all",5478982,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8357","US","US","full-year","all_sports","participants","all",2015,"all",5542233,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8358","US","US","full-year","all_sports","participants","all",2016,"all",5501038,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8359","US","US","full-year","all_sports","participants","all",2017,"all",5372930,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8360","US","US","full-year","all_sports","participants","all",2018,"all",5203468,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8361","US","US","full-year","all_sports","participants","gender",2010,"female",1063270,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8362","US","US","full-year","all_sports","participants","gender",2010,"male",4067548,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8363","US","US","full-year","all_sports","participants","gender",2011,"female",1090252,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8364","US","US","full-year","all_sports","participants","gender",2011,"male",4061971,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8365","US","US","full-year","all_sports","participants","gender",2012,"female",1150380,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8366","US","US","full-year","all_sports","participants","gender",2012,"male",4132808,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8367","US","US","full-year","all_sports","participants","gender",2013,"female",1176054,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8368","US","US","full-year","all_sports","participants","gender",2013,"male",4178474,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8369","US","US","full-year","all_sports","participants","gender",2014,"female",1234686,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8370","US","US","full-year","all_sports","participants","gender",2014,"male",4244296,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8371","US","US","full-year","all_sports","participants","gender",2015,"female",1249759,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8372","US","US","full-year","all_sports","participants","gender",2015,"male",4292474,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8373","US","US","full-year","all_sports","participants","gender",2016,"female",1247850,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8374","US","US","full-year","all_sports","participants","gender",2016,"male",4253188,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8375","US","US","full-year","all_sports","participants","gender",2017,"female",1208130,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8376","US","US","full-year","all_sports","participants","gender",2017,"male",4164800,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8377","US","US","full-year","all_sports","participants","gender",2018,"female",1158430,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8378","US","US","full-year","all_sports","participants","gender",2018,"male",4045038,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8379","US","US","full-year","all_sports","participants","residency",2010,"nonresident",977781,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8380","US","US","full-year","all_sports","participants","residency",2010,"resident",4153037,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8381","US","US","full-year","all_sports","participants","residency",2011,"nonresident",986150,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8382","US","US","full-year","all_sports","participants","residency",2011,"resident",4166073,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
"8383","US","US","full-year","all_sports","participants","residency",2012,"nonresident",1024589,"sum","FL,IA,MO,OR,SC,TN,VA,NE"
